id,source,created_at,collected_at,toxicity_score,category,annotator_id,gender,year_of_birth,education_level,annotator_type,age,background
637be1404d1943c5a8b459e14ecde9ac,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
637be1404d1943c5a8b459e14ecde9ac,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
f5c4d57af6cb481b971014724cbd4500,YouTube,2020-10-20T11:02:53,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
f5c4d57af6cb481b971014724cbd4500,,,,,,126.0,Male,1997.0,High school,Contract worker,,
f5c4d57af6cb481b971014724cbd4500,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
f5c4d57af6cb481b971014724cbd4500,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
d786dafd38074da69782a7f45d714bfb,Twitter,2022-03-27T04:15:50+00:00,2022-03-27T00:52:43.398462,0.7899,,,,,,,,
d786dafd38074da69782a7f45d714bfb,,,,,,126.0,Male,1997.0,High school,Contract worker,,
d786dafd38074da69782a7f45d714bfb,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
d786dafd38074da69782a7f45d714bfb,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
20f09a63142f47a88956c902ac4b2a6d,YouTube,2020-10-02T06:47:44,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
20f09a63142f47a88956c902ac4b2a6d,,,,,,126.0,Male,1997.0,High school,Contract worker,,
20f09a63142f47a88956c902ac4b2a6d,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
20f09a63142f47a88956c902ac4b2a6d,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
397cc88754aa4fafa30ac0dccd3d742f,Twitter,2022-03-27T04:28:43+00:00,2022-03-27T00:52:43.398462,0.8612,,,,,,,,
397cc88754aa4fafa30ac0dccd3d742f,,,,,,126.0,Male,1997.0,High school,Contract worker,,
397cc88754aa4fafa30ac0dccd3d742f,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
397cc88754aa4fafa30ac0dccd3d742f,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
0d1c7f93aaae4adfadd0b6b81abdc348,YouTube,2020-05-04T01:46:02,2022-04-08T08:03:44.134767,0.9028,,,,,,,,
0d1c7f93aaae4adfadd0b6b81abdc348,,,,,,126.0,Male,1997.0,High school,Contract worker,,
0d1c7f93aaae4adfadd0b6b81abdc348,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
0d1c7f93aaae4adfadd0b6b81abdc348,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
cdb86dc191ee4f3c8343a02d7b926126,YouTube,2020-09-08T23:37:02,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
cdb86dc191ee4f3c8343a02d7b926126,,,,,,126.0,Male,1997.0,High school,Contract worker,,
cdb86dc191ee4f3c8343a02d7b926126,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
cdb86dc191ee4f3c8343a02d7b926126,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
44222a055a2948be8fbb8116ce55daa8,YouTube,2021-10-30T00:55:16,2022-04-08T08:03:44.134767,0.7248,,,,,,,,
44222a055a2948be8fbb8116ce55daa8,,,,,,126.0,Male,1997.0,High school,Contract worker,,
44222a055a2948be8fbb8116ce55daa8,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
44222a055a2948be8fbb8116ce55daa8,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
904fd58872a2455eb52a38e79a5436f0,Twitter,2022-03-25T21:32:06+00:00,2022-03-27T00:52:43.398462,0.9508,,,,,,,,
904fd58872a2455eb52a38e79a5436f0,,,,,,126.0,Male,1997.0,High school,Contract worker,,
904fd58872a2455eb52a38e79a5436f0,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
904fd58872a2455eb52a38e79a5436f0,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
29064a974307416c91ae8ce477b21219,Twitter,2022-03-27T05:59:25+00:00,2022-03-27T00:52:43.398462,0.7244,,,,,,,,
29064a974307416c91ae8ce477b21219,,,,,,126.0,Male,1997.0,High school,Contract worker,,
29064a974307416c91ae8ce477b21219,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
29064a974307416c91ae8ce477b21219,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
c6c5c278118e4b12ae4bc5835581a6a3,YouTube,2022-03-24T16:06:46,2022-04-08T08:03:44.134767,0.8224,,,,,,,,
c6c5c278118e4b12ae4bc5835581a6a3,,,,,,126.0,Male,1997.0,High school,Contract worker,,
c6c5c278118e4b12ae4bc5835581a6a3,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
c6c5c278118e4b12ae4bc5835581a6a3,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
10b0e231fc9042bb99f7c6f51d7c13eb,YouTube,2015-05-30T16:18:50,2022-04-08T08:03:44.134767,0.7458,,,,,,,,
10b0e231fc9042bb99f7c6f51d7c13eb,,,,,,126.0,Male,1997.0,High school,Contract worker,,
10b0e231fc9042bb99f7c6f51d7c13eb,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
10b0e231fc9042bb99f7c6f51d7c13eb,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
acb8ee0d4a5243f88114316aad3117d4,Twitter,2022-03-27T03:26:48+00:00,2022-03-27T00:52:43.398462,0.8292,,,,,,,,
acb8ee0d4a5243f88114316aad3117d4,,,,,,126.0,Male,1997.0,High school,Contract worker,,
acb8ee0d4a5243f88114316aad3117d4,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
acb8ee0d4a5243f88114316aad3117d4,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
defdb23b3a884a3abb5ca046745a02c0,Twitter,2022-03-27T03:43:21+00:00,2022-03-27T00:52:43.398462,0.8675,,,,,,,,
defdb23b3a884a3abb5ca046745a02c0,,,,,,126.0,Male,1997.0,High school,Contract worker,,
defdb23b3a884a3abb5ca046745a02c0,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
defdb23b3a884a3abb5ca046745a02c0,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
4e74474d55764633b5d1ff9d86254a4e,Twitter,2022-03-22T13:41:33+00:00,2022-03-27T00:52:43.398462,0.9039,,,,,,,,
4e74474d55764633b5d1ff9d86254a4e,,,,,,126.0,Male,1997.0,High school,Contract worker,,
4e74474d55764633b5d1ff9d86254a4e,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
4e74474d55764633b5d1ff9d86254a4e,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
7188a4da3f064bbb93ade1290dfa29c1,YouTube,2022-03-24T14:54:50,2022-04-08T08:03:44.134767,0.75,,,,,,,,
7188a4da3f064bbb93ade1290dfa29c1,,,,,,126.0,Male,1997.0,High school,Contract worker,,
7188a4da3f064bbb93ade1290dfa29c1,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
7188a4da3f064bbb93ade1290dfa29c1,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
b3f957d526474edcad2a692f99fc178d,YouTube,2011-05-03T18:13:34,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
b3f957d526474edcad2a692f99fc178d,,,,,,126.0,Male,1997.0,High school,Contract worker,,
b3f957d526474edcad2a692f99fc178d,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
b3f957d526474edcad2a692f99fc178d,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
df311ef001e34275953e95cfd6e33c82,YouTube,2021-09-09T03:00:19,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
df311ef001e34275953e95cfd6e33c82,,,,,,126.0,Male,1997.0,High school,Contract worker,,
df311ef001e34275953e95cfd6e33c82,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
df311ef001e34275953e95cfd6e33c82,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
60b998ee84ab42f782533f198007a021,Twitter,2022-03-25T00:20:04+00:00,2022-03-27T00:52:43.398462,0.9939,,,,,,,,
60b998ee84ab42f782533f198007a021,,,,,,126.0,Male,1997.0,High school,Contract worker,,
60b998ee84ab42f782533f198007a021,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
60b998ee84ab42f782533f198007a021,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
bb203f6323db4da58745d80bbd40f3da,Twitter,2021-12-28T19:27:32+00:00,2021-12-28T09:27:13.610956,0.8727,,,,,,,,
bb203f6323db4da58745d80bbd40f3da,,,,,,126.0,Male,1997.0,High school,Contract worker,,
bb203f6323db4da58745d80bbd40f3da,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
bb203f6323db4da58745d80bbd40f3da,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
7e562550b3b646938fd4a3cf7ed29e18,YouTube,2011-07-29T21:27:42,2022-04-08T08:03:44.134767,0.7189,,,,,,,,
7e562550b3b646938fd4a3cf7ed29e18,,,,,,126.0,Male,1997.0,High school,Contract worker,,
7e562550b3b646938fd4a3cf7ed29e18,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
7e562550b3b646938fd4a3cf7ed29e18,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
f6f9dfc5179640b58b91ec2e1a57c3c2,YouTube,2019-08-12T21:34:55,2022-04-08T08:03:44.134767,0.9419,,,,,,,,
f6f9dfc5179640b58b91ec2e1a57c3c2,,,,,,126.0,Male,1997.0,High school,Contract worker,,
f6f9dfc5179640b58b91ec2e1a57c3c2,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
f6f9dfc5179640b58b91ec2e1a57c3c2,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
f4c87bc2494b4bbdab178a1ecbd33dc4,Twitter,2022-03-27T02:17:15+00:00,2022-03-27T00:52:43.398462,0.9821,,,,,,,,
f4c87bc2494b4bbdab178a1ecbd33dc4,,,,,,126.0,Male,1997.0,High school,Contract worker,,
f4c87bc2494b4bbdab178a1ecbd33dc4,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
f4c87bc2494b4bbdab178a1ecbd33dc4,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
a4c77b03b0794b2886abb75cd0787bb8,ToLD-BR,2020-10-05T14:08:00,2022-02-13T09:50:28.294382,0.8626,,,,,,,,
a4c77b03b0794b2886abb75cd0787bb8,,,,,,126.0,Male,1997.0,High school,Contract worker,,
a4c77b03b0794b2886abb75cd0787bb8,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
a4c77b03b0794b2886abb75cd0787bb8,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
da35dcdef5d6477888e711ddd0e60c5e,YouTube,2015-09-28T16:47:27,2022-04-08T08:03:44.134767,0.7189,,,,,,,,
da35dcdef5d6477888e711ddd0e60c5e,,,,,,126.0,Male,1997.0,High school,Contract worker,,
da35dcdef5d6477888e711ddd0e60c5e,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
da35dcdef5d6477888e711ddd0e60c5e,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
cdd2f3e462b647539eb98a435a08d946,YouTube,2022-03-24T18:42:38,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
cdd2f3e462b647539eb98a435a08d946,,,,,,126.0,Male,1997.0,High school,Contract worker,,
cdd2f3e462b647539eb98a435a08d946,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
cdd2f3e462b647539eb98a435a08d946,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
ffdf9bffb27d40748c9ad2239a352ae0,YouTube,2010-07-06T22:59:13,2022-04-08T08:03:44.134767,0.9085,,,,,,,,
ffdf9bffb27d40748c9ad2239a352ae0,,,,,,126.0,Male,1997.0,High school,Contract worker,,
ffdf9bffb27d40748c9ad2239a352ae0,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
ffdf9bffb27d40748c9ad2239a352ae0,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
0cae3b5e9378482e85cf01bc27cd4209,YouTube,2015-06-02T15:17:10,2022-04-08T08:03:44.134767,0.8675,,,,,,,,
0cae3b5e9378482e85cf01bc27cd4209,,,,,,126.0,Male,1997.0,High school,Contract worker,,
0cae3b5e9378482e85cf01bc27cd4209,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
0cae3b5e9378482e85cf01bc27cd4209,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
711928da3e5c40caa0cad1e7119d9f92,Twitter,2022-03-27T05:05:43+00:00,2022-03-27T00:52:43.398462,0.8786,,,,,,,,
711928da3e5c40caa0cad1e7119d9f92,,,,,,126.0,Male,1997.0,High school,Contract worker,,
711928da3e5c40caa0cad1e7119d9f92,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
711928da3e5c40caa0cad1e7119d9f92,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
2a1eecaa1cb04520bff04deeea5dfa6b,NCCVG,2019-09-07T15:14:00,2022-01-16T18:55:15.500533,0.8605,,,,,,,,
2a1eecaa1cb04520bff04deeea5dfa6b,,,,,,126.0,Male,1997.0,High school,Contract worker,,
2a1eecaa1cb04520bff04deeea5dfa6b,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
2a1eecaa1cb04520bff04deeea5dfa6b,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
e6ee2c5c806b4f54ae877f9f8fb30d8d,YouTube,2021-08-04T05:58:28,2022-04-08T08:03:44.134767,0.9105,,,,,,,,
e6ee2c5c806b4f54ae877f9f8fb30d8d,,,,,,126.0,Male,1997.0,High school,Contract worker,,
e6ee2c5c806b4f54ae877f9f8fb30d8d,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
e6ee2c5c806b4f54ae877f9f8fb30d8d,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
0be1b7f9c19e43e2abf19de810e59596,YouTube,2021-07-08T14:14:23,2022-04-08T08:03:44.134767,0.8675,,,,,,,,
0be1b7f9c19e43e2abf19de810e59596,,,,,,126.0,Male,1997.0,High school,Contract worker,,
0be1b7f9c19e43e2abf19de810e59596,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
0be1b7f9c19e43e2abf19de810e59596,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
046c86de85ac4fb6a342b8dc78269921,Twitter,2022-03-27T02:50:45+00:00,2022-03-27T00:52:43.398462,0.865,,,,,,,,
046c86de85ac4fb6a342b8dc78269921,,,,,,126.0,Male,1997.0,High school,Contract worker,,
046c86de85ac4fb6a342b8dc78269921,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
046c86de85ac4fb6a342b8dc78269921,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
b8f1642a26df4bc494a485ab5ad84ef7,YouTube,2022-02-12T22:28:53,2022-04-08T08:03:44.134767,0.7498,,,,,,,,
b8f1642a26df4bc494a485ab5ad84ef7,,,,,,126.0,Male,1997.0,High school,Contract worker,,
b8f1642a26df4bc494a485ab5ad84ef7,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
b8f1642a26df4bc494a485ab5ad84ef7,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
2ac6f4d4f3824947a74b185c4d77f1e3,Twitter,2022-03-27T02:16:16+00:00,2022-03-27T00:52:43.398462,0.8537,,,,,,,,
2ac6f4d4f3824947a74b185c4d77f1e3,,,,,,126.0,Male,1997.0,High school,Contract worker,,
2ac6f4d4f3824947a74b185c4d77f1e3,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
2ac6f4d4f3824947a74b185c4d77f1e3,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
77070ae3b064420591ec8a08859cee20,YouTube,2021-07-02T16:49:03,2022-04-08T17:22:24.692260,0.7124,,,,,,,,
77070ae3b064420591ec8a08859cee20,,,,,,126.0,Male,1997.0,High school,Contract worker,,
77070ae3b064420591ec8a08859cee20,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
77070ae3b064420591ec8a08859cee20,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
60343d47c49b46fcb627533567d952dd,YouTube,2018-09-06T20:18:14,2022-04-08T08:03:44.134767,0.9513,,,,,,,,
60343d47c49b46fcb627533567d952dd,,,,,,126.0,Male,1997.0,High school,Contract worker,,
60343d47c49b46fcb627533567d952dd,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
60343d47c49b46fcb627533567d952dd,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
1bdf317d4c3f47e4822cf248818dbbd5,YouTube,2021-09-28T14:22:38,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
1bdf317d4c3f47e4822cf248818dbbd5,,,,,,126.0,Male,1997.0,High school,Contract worker,,
1bdf317d4c3f47e4822cf248818dbbd5,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
1bdf317d4c3f47e4822cf248818dbbd5,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
d1cb05ab9a3d48088b2b74801bb2bdec,ToLD-BR,2020-10-05T14:08:00,2022-02-13T10:48:32.082398,0.8977,,,,,,,,
d1cb05ab9a3d48088b2b74801bb2bdec,,,,,,126.0,Male,1997.0,High school,Contract worker,,
d1cb05ab9a3d48088b2b74801bb2bdec,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
d1cb05ab9a3d48088b2b74801bb2bdec,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
58bb9eac6a4e49bb9290ea59b02527c2,YouTube,2019-01-25T22:44:34,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
58bb9eac6a4e49bb9290ea59b02527c2,,,,,,126.0,Male,1997.0,High school,Contract worker,,
58bb9eac6a4e49bb9290ea59b02527c2,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
58bb9eac6a4e49bb9290ea59b02527c2,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
56910c5abb9f4cc7b0d22a0fd30794d5,Twitter,2022-03-27T00:28:14+00:00,2022-03-27T00:52:43.398462,0.9659,,,,,,,,
56910c5abb9f4cc7b0d22a0fd30794d5,,,,,,126.0,Male,1997.0,High school,Contract worker,,
56910c5abb9f4cc7b0d22a0fd30794d5,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
56910c5abb9f4cc7b0d22a0fd30794d5,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
f441b74cf9ee4d148c3fa573fee116c7,YouTube,2021-07-05T01:50:02,2022-04-08T17:22:24.692260,0.887,,,,,,,,
f441b74cf9ee4d148c3fa573fee116c7,,,,,,126.0,Male,1997.0,High school,Contract worker,,
f441b74cf9ee4d148c3fa573fee116c7,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
f441b74cf9ee4d148c3fa573fee116c7,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
f08ce7f3d3424f8382bf9e65d77412ea,Twitter,2022-03-27T02:10:57+00:00,2022-03-27T00:52:43.398462,0.8224,,,,,,,,
f08ce7f3d3424f8382bf9e65d77412ea,,,,,,126.0,Male,1997.0,High school,Contract worker,,
f08ce7f3d3424f8382bf9e65d77412ea,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
f08ce7f3d3424f8382bf9e65d77412ea,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
c94d5fbe6cfe4bfa9c3ee08755c6b50e,YouTube,2021-05-17T17:47:30,2022-04-08T08:03:44.134767,0.9832,,,,,,,,
c94d5fbe6cfe4bfa9c3ee08755c6b50e,,,,,,126.0,Male,1997.0,High school,Contract worker,,
c94d5fbe6cfe4bfa9c3ee08755c6b50e,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
c94d5fbe6cfe4bfa9c3ee08755c6b50e,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
b37e0856a7ed4041b038588882b5c900,Twitter,2022-03-27T04:40:18+00:00,2022-03-27T00:52:43.398462,0.7447,,,,,,,,
b37e0856a7ed4041b038588882b5c900,,,,,,126.0,Male,1997.0,High school,Contract worker,,
b37e0856a7ed4041b038588882b5c900,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
b37e0856a7ed4041b038588882b5c900,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
8bac8fcbc603404fb728134b61547389,Twitter,2022-03-27T00:31:47+00:00,2022-03-27T00:52:43.398462,0.8605,,,,,,,,
8bac8fcbc603404fb728134b61547389,,,,,,126.0,Male,1997.0,High school,Contract worker,,
8bac8fcbc603404fb728134b61547389,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
8bac8fcbc603404fb728134b61547389,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
f2889ac34813428384cd9412a755131a,YouTube,2022-03-25T09:58:28,2022-04-08T08:03:44.134767,0.7899,,,,,,,,
f2889ac34813428384cd9412a755131a,,,,,,126.0,Male,1997.0,High school,Contract worker,,
f2889ac34813428384cd9412a755131a,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
f2889ac34813428384cd9412a755131a,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
ebfd81c6a09c448a8d250b24ca84cf13,YouTube,2015-06-01T02:09:56,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
ebfd81c6a09c448a8d250b24ca84cf13,,,,,,126.0,Male,1997.0,High school,Contract worker,,
ebfd81c6a09c448a8d250b24ca84cf13,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
ebfd81c6a09c448a8d250b24ca84cf13,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
baa65f2aec0a42daaf6cf642e8257fae,Twitter,2022-03-20T15:02:33+00:00,2022-03-27T00:52:43.398462,0.891,,,,,,,,
baa65f2aec0a42daaf6cf642e8257fae,,,,,,126.0,Male,1997.0,High school,Contract worker,,
baa65f2aec0a42daaf6cf642e8257fae,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
baa65f2aec0a42daaf6cf642e8257fae,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
8cdbff2b9f2542da866f5685ebf481a2,YouTube,2019-05-11T22:51:37,2022-04-08T08:03:44.134767,0.7124,,,,,,,,
8cdbff2b9f2542da866f5685ebf481a2,,,,,,126.0,Male,1997.0,High school,Contract worker,,
8cdbff2b9f2542da866f5685ebf481a2,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
8cdbff2b9f2542da866f5685ebf481a2,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
6dab7c0a584e44448fcd8bef4a50990e,Twitter,2022-03-27T00:21:11+00:00,2022-03-27T00:52:43.398462,0.9821,,,,,,,,
6dab7c0a584e44448fcd8bef4a50990e,,,,,,126.0,Male,1997.0,High school,Contract worker,,
6dab7c0a584e44448fcd8bef4a50990e,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
6dab7c0a584e44448fcd8bef4a50990e,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
c6907f255de74fc2ae41b566e8de44de,YouTube,2019-01-26T05:17:44,2022-04-08T08:03:44.134767,0.8675,,,,,,,,
c6907f255de74fc2ae41b566e8de44de,,,,,,126.0,Male,1997.0,High school,Contract worker,,
c6907f255de74fc2ae41b566e8de44de,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
c6907f255de74fc2ae41b566e8de44de,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
44e59e9bad714be5aaf76836c50d404b,Twitter,2022-03-27T02:33:08+00:00,2022-03-27T00:52:43.398462,0.8641,,,,,,,,
44e59e9bad714be5aaf76836c50d404b,,,,,,126.0,Male,1997.0,High school,Contract worker,,
44e59e9bad714be5aaf76836c50d404b,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
44e59e9bad714be5aaf76836c50d404b,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
1eb40b8181a043fe94a417e8d4121c4c,YouTube,2021-06-28T16:36:54,2022-04-08T17:22:24.692260,0.8605,,,,,,,,
1eb40b8181a043fe94a417e8d4121c4c,,,,,,126.0,Male,1997.0,High school,Contract worker,,
1eb40b8181a043fe94a417e8d4121c4c,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
1eb40b8181a043fe94a417e8d4121c4c,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
9c016ee6769d4587bebdec3b8040b693,YouTube,2020-05-05T04:15:12,2022-04-08T08:03:44.134767,0.8675,,,,,,,,
9c016ee6769d4587bebdec3b8040b693,,,,,,126.0,Male,1997.0,High school,Contract worker,,
9c016ee6769d4587bebdec3b8040b693,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
9c016ee6769d4587bebdec3b8040b693,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
ee842487028a4621a9ecb9b07e740a25,YouTube,2011-08-30T20:50:55,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
ee842487028a4621a9ecb9b07e740a25,,,,,,126.0,Male,1997.0,High school,Contract worker,,
ee842487028a4621a9ecb9b07e740a25,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
ee842487028a4621a9ecb9b07e740a25,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
2fe0a93d9bb94cfb8f410dd117bbc084,Twitter,2022-03-27T05:59:33+00:00,2022-03-27T00:52:43.398462,0.8708,,,,,,,,
2fe0a93d9bb94cfb8f410dd117bbc084,,,,,,126.0,Male,1997.0,High school,Contract worker,,
2fe0a93d9bb94cfb8f410dd117bbc084,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
2fe0a93d9bb94cfb8f410dd117bbc084,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
a5f459c52e6d4c789fd6e6f24d01fed8,ToLD-BR,2020-10-05T14:08:00,2022-02-13T11:00:43.707933,0.8224,,,,,,,,
a5f459c52e6d4c789fd6e6f24d01fed8,,,,,,126.0,Male,1997.0,High school,Contract worker,,
a5f459c52e6d4c789fd6e6f24d01fed8,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
a5f459c52e6d4c789fd6e6f24d01fed8,,,,,,128.0,Female,1992.0,Master's degree,Contract worker,,
6d906a4bb25a45a8a4c91b38cad07413,YouTube,2012-05-18T16:44:32,2022-04-08T08:03:44.134767,0.903,,,,,,,,
6d906a4bb25a45a8a4c91b38cad07413,,,,,,126.0,Male,1997.0,High school,Contract worker,,
6d906a4bb25a45a8a4c91b38cad07413,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
